sample_index,model,prob_basal,prob_her2,prob_luminal_A,prob_luminal_B,prob_normal
22,Logistic Regression,1.4007156323714298e-07,2.902554115280509e-06,0.9990147352218628,1.3794870028505102e-06,0.000980688026174903
23,Logistic Regression,7.036243232505512e-07,9.043257887242362e-05,0.952412486076355,0.047393549233675,0.00010283449955750257
24,Logistic Regression,0.03280039504170418,0.5660334825515747,0.00013840557949151844,0.40052518248558044,0.0005025950376875699
25,Logistic Regression,0.0016209556488320231,0.026827452704310417,0.7985950708389282,0.02233404852449894,0.15062250196933746
26,Logistic Regression,1.2426507112195395e-07,5.3538115025730804e-05,0.010407799854874611,0.9895385503768921,3.046638141768199e-08
27,Logistic Regression,0.000847563031129539,0.053968384861946106,0.3843967318534851,0.545417070388794,0.015370236709713936
28,Logistic Regression,9.238313941750675e-05,0.0012488560751080513,0.5617018342018127,0.43681246042251587,0.00014447332068812102
29,Logistic Regression,0.9991845488548279,0.00044417683966457844,8.190401246110923e-08,2.0659479105233913e-06,0.0003691308666020632
30,Logistic Regression,5.796841378469253e-06,0.000158431357704103,0.04717652499675751,0.9526460766792297,1.3224684153101407e-05
31,Logistic Regression,0.9996128678321838,0.00034088565735146403,2.914212759996815e-10,4.2981246224371716e-05,3.2324840049113845e-06
32,Logistic Regression,0.0002380932419328019,0.002087157452479005,0.11298346519470215,0.8843339681625366,0.0003574199217837304
33,Logistic Regression,0.0005224060150794685,0.13149985671043396,0.8307924866676331,0.034524355083703995,0.0026609450578689575
34,Logistic Regression,0.9987531900405884,0.000763225310947746,5.2328317678984604e-08,1.3717416550207417e-05,0.00046987913083285093
35,Logistic Regression,0.9987037181854248,0.0003002949233632535,1.061878762698143e-07,3.1599831800122047e-06,0.0009926559869199991
36,Logistic Regression,3.5134901281708153e-06,0.0004305994661990553,0.9970366954803467,0.00034062989288941026,0.002188656711950898
37,Logistic Regression,0.8747335076332092,0.00043425310286693275,4.585509486787487e-06,2.285908158228267e-05,0.12480486184358597
38,Logistic Regression,0.0012965718051418662,0.030546266585588455,0.1839609444141388,0.7831893563270569,0.0010068555129691958
39,Logistic Regression,3.858164564007893e-05,0.0018048450583592057,0.9880982041358948,0.008810237050056458,0.0012480567675083876
40,Logistic Regression,0.005437806248664856,0.5054917335510254,0.1954195201396942,0.2881879508495331,0.005462964065372944
41,Logistic Regression,0.9761481285095215,9.629269334254786e-05,1.5325405229305034e-06,3.591585482354276e-07,0.023753732442855835
42,Logistic Regression,1.7117094103014097e-05,0.0041095055639743805,0.1969941109418869,0.7988528609275818,2.6408293706481345e-05
43,Logistic Regression,2.6781449946611247e-07,9.017460797622334e-06,0.9898802042007446,1.3364710866881069e-06,0.010109206661581993
44,Logistic Regression,0.0005382109084166586,0.002909352071583271,0.6793408989906311,0.30345937609672546,0.013752167113125324
45,Logistic Regression,4.093576990271686e-06,0.00040104647632688284,0.7181058526039124,0.2814847528934479,4.274716957297642e-06
46,Logistic Regression,7.150110548082012e-08,2.3833385057514533e-05,0.995396077632904,0.0045730676501989365,7.036453553155297e-06
47,Logistic Regression,0.026834018528461456,0.11248474568128586,2.301580570929218e-05,0.8605207800865173,0.00013745758042205125
48,Logistic Regression,0.9903272986412048,0.008299942128360271,3.607653065174077e-09,0.001368585042655468,4.133661150262924e-06
49,Logistic Regression,0.00048167104250751436,2.264042996102944e-05,0.0012624188093468547,3.8520877154724076e-08,0.9982331991195679
50,Logistic Regression,4.347016329120379e-06,9.41236339713214e-06,0.9887633323669434,6.962897896301001e-05,0.011153217405080795
51,Logistic Regression,1.7723406742220504e-08,2.1282217858242802e-05,0.9998925924301147,8.049708412727341e-05,5.610217613138957e-06
52,Logistic Regression,0.00035933186882175505,0.00017671563546173275,0.8585896492004395,0.038362909108400345,0.10251139849424362
53,Logistic Regression,0.003653652733191848,0.026649370789527893,0.49700650572776794,0.0007711810758337379,0.47191935777664185
54,Logistic Regression,1.0466891353644314e-08,4.521167227267142e-07,0.9997071623802185,1.8831991610568366e-07,0.0002921398263424635
55,Logistic Regression,0.00017000999650917947,0.005288771353662014,0.020452657714486122,0.9740536212921143,3.500140883261338e-05
56,Logistic Regression,0.05844346433877945,0.8743197321891785,0.00033534097019582987,0.06506740301847458,0.0018342375988140702
57,Logistic Regression,3.709704515131307e-06,0.00020583049627020955,0.9976255297660828,0.0016058702021837234,0.0005590420914813876
58,Logistic Regression,2.046172120628853e-08,2.1371306502260268e-06,0.9994699358940125,1.0077636034111492e-05,0.0005177943967282772
59,Logistic Regression,1.3082001260045217e-06,0.0003925424243789166,0.7452728152275085,0.25431621074676514,1.714164682198316e-05
60,Logistic Regression,0.0003931843675673008,0.604331374168396,0.23219527304172516,0.16283664107322693,0.00024354307970497757
61,Logistic Regression,0.983331024646759,0.00039945519529283047,2.8748636395903304e-06,3.908541475539096e-05,0.016227545216679573
62,Logistic Regression,1.2859251796726312e-07,5.072070416645147e-05,0.9997730851173401,0.0001686882897047326,7.432760867231991e-06
63,Logistic Regression,1.9904383918856183e-07,3.276515485595155e-07,0.9996054768562317,7.279357760126004e-06,0.00038676493568345904
64,Logistic Regression,3.984498471254483e-05,0.0038743976037949324,0.02889673225581646,0.9671742916107178,1.47269211083767e-05
65,Logistic Regression,0.0005576126277446747,0.0015422063879668713,0.9115777015686035,0.07568560540676117,0.010636961087584496
66,Logistic Regression,2.2300389090901263e-08,4.1441448956902605e-06,0.999944806098938,3.45901025866624e-05,1.643484938540496e-05
67,Logistic Regression,1.0075127647724003e-05,0.00035449181450530887,0.974474310874939,0.024837221950292587,0.00032396867754869163
68,Logistic Regression,0.0003491032694000751,0.0067168185487389565,0.055725857615470886,0.9371060729026794,0.00010205392027273774
69,Logistic Regression,0.9999116659164429,6.839293200755492e-05,2.1026711483074223e-09,5.019125183025608e-06,1.4892267245159019e-05
70,Logistic Regression,0.9995821118354797,0.00015131068357732147,1.3729478665069905e-09,0.00026307589723728597,3.4886772937170463e-06
71,Logistic Regression,0.9983830451965332,0.001473322045058012,6.736254221095805e-08,4.550778612610884e-05,9.802094427868724e-05
72,Logistic Regression,0.010408713482320309,0.9287578463554382,0.03725513815879822,0.0018636886961758137,0.021714653819799423
73,Logistic Regression,0.000824423972517252,0.2366083264350891,0.22707146406173706,3.3380219974787906e-05,0.5354623794555664
74,Logistic Regression,6.525976914417697e-08,3.853782800433692e-06,0.9996616840362549,7.136145086406032e-06,0.0003272192261647433
75,Logistic Regression,1.6431840776931494e-07,1.313381176260009e-06,0.9984906911849976,7.694933401580784e-07,0.0015071122907102108
76,Logistic Regression,0.00014494631614070386,0.01701234094798565,0.3026035726070404,0.680072546005249,0.00016654397768434137
77,Logistic Regression,0.0001285631733480841,0.3454308807849884,0.014431675896048546,0.639843225479126,0.00016570775187574327
78,Logistic Regression,0.008012402802705765,0.9441887140274048,0.023964567109942436,0.007887806743383408,0.015946539118885994
79,Logistic Regression,2.9169688787078485e-05,0.058615222573280334,0.012356790713965893,0.928993284702301,5.576548119279323e-06
80,Logistic Regression,6.3455241615884e-05,8.218770381063223e-05,0.6620723009109497,4.90332895424217e-05,0.33773303031921387
81,Logistic Regression,0.8635262846946716,0.0005670998943969607,9.432182196178474e-06,1.502381928730756e-05,0.13588207960128784
82,Logistic Regression,4.4698968082457213e-08,1.56948567564541e-06,0.9994885921478271,1.795528623915743e-05,0.0004916901816613972
83,Logistic Regression,1.6455288243122368e-09,8.987320825326606e-07,0.9999889135360718,8.048287440942659e-07,9.348708772449754e-06
84,Logistic Regression,0.1331097036600113,0.8571727275848389,2.6332729248679243e-05,0.008342428132891655,0.001348797813989222
85,Logistic Regression,1.2206998690089677e-05,0.0009662961820140481,0.9933335185050964,0.0003719631349667907,0.0053160786628723145
86,Logistic Regression,0.005081335082650185,0.022118916735053062,0.6827343702316284,0.07363754510879517,0.2164277881383896
87,Logistic Regression,0.01217795629054308,0.9217778444290161,0.001106168725527823,0.05474891886115074,0.010189075022935867
88,Logistic Regression,6.555828946375186e-08,9.441333759241388e-07,0.9999207258224487,3.938564987038262e-05,3.894513793056831e-05
89,Logistic Regression,1.517753589475035e-09,1.0788686495288857e-06,0.9974926710128784,0.0025059327017515898,3.0426241437453427e-07
90,Logistic Regression,0.01997425965964794,0.2629556655883789,0.3915902078151703,0.23874755203723907,0.08673238754272461
91,Logistic Regression,0.9992290735244751,7.658687536604702e-05,3.745773824448406e-08,1.984955815714784e-06,0.0006923070759512484
92,Logistic Regression,2.138724630640354e-05,0.0008061366388574243,0.9926062822341919,0.0034849783405661583,0.003081292612478137
93,Logistic Regression,0.9984190464019775,0.0008171655936166644,1.6681785552918882e-07,0.00014535253285430372,0.0006183724035508931
94,Logistic Regression,0.9957025647163391,0.0003278504591435194,4.639751125523617e-07,2.3642112864763476e-05,0.003945498261600733
95,Logistic Regression,5.522526294043928e-07,6.673052212136099e-06,0.9985719919204712,9.23834159038961e-06,0.0014114583609625697
96,Logistic Regression,2.2976866603130475e-05,0.00434788828715682,0.9516112208366394,0.043754640966653824,0.0002632534014992416
97,Logistic Regression,0.9997671246528625,0.00014306149387266487,3.914538471150308e-09,3.6603818443836644e-05,5.331520878826268e-05
98,Logistic Regression,1.195649304008839e-07,7.886057574069127e-05,0.926359236240387,0.07355116307735443,1.0572307473921683e-05
99,Logistic Regression,3.930421321740596e-09,2.6846766559174284e-05,0.9998471736907959,0.0001258954289369285,1.4027949646333582e-07
100,Logistic Regression,3.1524359656032175e-06,0.00016767116903793067,0.17663374543190002,0.8231915831565857,3.780788119911449e-06
101,Logistic Regression,0.000775967026129365,9.291356400353834e-05,0.3386911451816559,1.9546382645785343e-06,0.660438060760498
102,Logistic Regression,0.0016784312902018428,0.0037758350372314453,0.4794924557209015,0.5144912600517273,0.0005620209849439561
103,Logistic Regression,1.1577280929486733e-05,0.07140590995550156,0.20367905497550964,0.7248987555503845,4.651749350159662e-06
104,Logistic Regression,1.0402483894722536e-05,0.0003929999365936965,0.5824537873268127,0.4170233905315399,0.00011940464901272207
105,Logistic Regression,3.885073169840325e-07,0.00015561471809633076,0.805986225605011,0.19384387135505676,1.3878402569389436e-05
106,Logistic Regression,0.004264436196535826,0.0014923516428098083,0.003161811735481024,3.1484473765885923e-06,0.9910781979560852
107,Logistic Regression,1.4272949329097173e-06,7.700773130636662e-05,0.6707823872566223,0.3290945589542389,4.4655491365119815e-05
108,Logistic Regression,1.9504570445860736e-05,0.021577712148427963,0.6218909025192261,0.356488972902298,2.2893931600265205e-05
109,Logistic Regression,0.015592827461659908,0.5129695534706116,0.032347097992897034,0.003372538136318326,0.43571794033050537
110,Logistic Regression,0.00047607775195501745,0.0024920629803091288,0.5737497806549072,0.4226343333721161,0.0006477741990238428
111,Logistic Regression,0.6302425861358643,0.0004883456858806312,8.239972521550953e-05,3.3403463021386415e-05,0.3691532015800476
112,Logistic Regression,3.5001662013200985e-08,1.4415507394005544e-05,0.999148964881897,0.0008273240528069437,9.315938768850174e-06
113,Logistic Regression,2.219344708009885e-07,4.19371508542099e-06,0.9998160004615784,3.070562524953857e-05,0.0001488932903157547
114,Logistic Regression,2.2073234504205175e-05,0.0017275201389566064,0.9775599241256714,0.019608160480856895,0.0010822830954566598
115,Logistic Regression,3.736137387022609e-06,0.0003070930833928287,0.7749254107475281,0.22468774020671844,7.59163303882815e-05
116,Logistic Regression,0.00041541006066836417,0.0009055110858753324,0.9324086904525757,0.054813265800476074,0.011457130312919617
117,Logistic Regression,0.00022972907754592597,0.9891830086708069,9.86548766377382e-05,0.01047586090862751,1.2772983609465882e-05
118,Logistic Regression,1.470504873424261e-08,1.7067553926608525e-05,0.9824041724205017,0.017578497529029846,2.887758512315486e-07
119,Logistic Regression,4.686975807999261e-05,0.006201257463544607,0.12306095659732819,0.8706638216972351,2.7067140763392672e-05
120,Logistic Regression,0.9809247851371765,0.00011646791244857013,1.2918047787024989e-06,1.633240572118666e-06,0.018955854699015617
121,Logistic Regression,2.6398813588457415e-06,0.0002567930787336081,0.9893800616264343,5.344829332898371e-06,0.010355183854699135
122,Logistic Regression,0.00012966104259248823,0.004264623858034611,0.960238516330719,0.03283974528312683,0.0025274339132010937
123,Logistic Regression,0.00024612603010609746,0.9708824753761292,0.010517864488065243,0.015838047489523888,0.0025154724717140198
124,Logistic Regression,0.0001098492430173792,0.0005033364868722856,0.9829156398773193,0.014290327206254005,0.002180859912186861
125,Logistic Regression,0.9996793270111084,0.0002219362067990005,5.7547090648313315e-08,5.935923127253773e-06,9.283015970140696e-05
126,Logistic Regression,0.001651844009757042,0.0032055822666734457,0.8828385472297668,0.11047522723674774,0.0018288135761395097
127,Logistic Regression,7.978142093634233e-07,1.7559923435328528e-06,0.9964237809181213,0.00014787518011871725,0.003425807924941182
128,Logistic Regression,0.0006846758187748492,0.11000479757785797,0.05801961570978165,0.8297051787376404,0.0015857134712859988
129,Logistic Regression,3.81794961867854e-06,1.4714407370775007e-05,0.9877434968948364,9.098489499592688e-06,0.012228957377374172
130,Logistic Regression,4.545749834505841e-05,0.009945889934897423,0.9479507803916931,0.0032976854126900434,0.03876016288995743
131,Logistic Regression,8.487267041346058e-05,0.0004104880499653518,0.0016131112352013588,0.9978895783424377,1.937726892720093e-06
132,Logistic Regression,0.00030661176424473524,0.8889608383178711,0.00030138297006487846,0.11039827764034271,3.2902000384638086e-05
133,Logistic Regression,0.9987884163856506,0.0002790700236801058,1.7064209600903268e-07,1.1852158422698267e-05,0.0009205311071127653
134,Logistic Regression,8.813959766484913e-07,3.627574915299192e-05,0.9988489151000977,0.00020706064242403954,0.0009068682556971908
135,Logistic Regression,3.423300222493708e-05,0.0018095679115504026,0.9916027188301086,0.0017921491526067257,0.004761256743222475
136,Logistic Regression,0.9732869267463684,0.02434825897216797,3.93807658838341e-06,0.0017682729521766305,0.0005926094017922878
137,Logistic Regression,0.5844355821609497,0.4130011796951294,3.715101684065303e-06,0.0002359884383622557,0.002323584631085396
138,Logistic Regression,5.206843707128428e-05,0.004114112351089716,4.323507255321601e-06,0.9958294034004211,1.4152729477245884e-07
139,Logistic Regression,0.0012517303694039583,0.03319796547293663,0.37704333662986755,0.5867615342140198,0.0017454774351790547
140,Logistic Regression,1.0275644854118582e-05,0.000614162883721292,0.007895531132817268,0.9914790987968445,8.990068067760149e-07
141,Logistic Regression,0.9946789741516113,0.0008218607981689274,4.4496627538137545e-07,2.7743755708797835e-05,0.004470939747989178
142,Logistic Regression,0.0003444551839493215,0.009838642552495003,0.017015665769577026,0.9727311730384827,7.00484961271286e-05
143,Logistic Regression,0.9981308579444885,0.0004507512494456023,1.2027823004245874e-07,3.513842329994077e-06,0.0014146934263408184
144,Logistic Regression,6.303971167653799e-05,0.0021353766787797213,0.914254903793335,0.08301764726638794,0.0005290632252581418
145,Logistic Regression,1.62040760187665e-06,0.00044141424586996436,0.015027685090899467,0.9845288395881653,5.019688273932843e-07
146,Logistic Regression,0.0004026008246000856,0.006069817114621401,0.9566938281059265,0.03531665354967117,0.0015172126004472375
147,Logistic Regression,0.0009374310029670596,0.0007755971164442599,0.00039081924478523433,0.9978525638580322,4.36634618381504e-05
148,Logistic Regression,0.9987175464630127,0.0009891546797007322,8.13269238619796e-08,0.00022703329159412533,6.616042810492218e-05
149,Logistic Regression,3.2582633139099926e-05,0.0008544678566977382,0.8656018376350403,0.1332472413778305,0.0002639232552610338
150,Logistic Regression,4.855723432228842e-07,5.780279934697319e-06,0.9975916147232056,1.367277218378149e-05,0.0023884291294962168
151,Logistic Regression,0.0039019430987536907,0.5588372945785522,0.1595442146062851,0.2645939886569977,0.013122624717652798
152,Logistic Regression,6.866094537372192e-08,2.7312131351209246e-05,0.9982792139053345,0.0016888781683519483,4.51649839305901e-06
153,Logistic Regression,3.55134403662305e-07,2.6351690394221805e-05,0.9992235898971558,2.35327552218223e-05,0.0007261914433911443
154,Logistic Regression,3.9954695239430293e-05,0.007805767003446817,0.011727792210876942,0.9804210662841797,5.345185400074115e-06
155,Logistic Regression,7.307676696655108e-06,0.0009055096306838095,0.22360540926456451,0.7754757404327393,5.970606252958532e-06
156,Logistic Regression,0.9986374974250793,4.462397555471398e-05,1.8901385345770905e-08,1.3125726354701328e-06,0.001316592562943697
157,Logistic Regression,5.341079258869286e-07,0.000332802563207224,0.9922341108322144,0.007417495362460613,1.5148262718867045e-05
158,Logistic Regression,0.0007007786771282554,0.9976536631584167,0.000238495267694816,0.0012928387150168419,0.00011429757432779297
159,Logistic Regression,0.01262554433196783,0.26328739523887634,0.017498711124062538,0.7061839699745178,0.00040445494232699275
160,Logistic Regression,1.1061737495765556e-05,9.45380816119723e-05,0.991373598575592,0.002997040981426835,0.0055236369371414185
161,Logistic Regression,0.9998195767402649,8.657173020765185e-05,1.4149173388489089e-08,4.689025445259176e-06,8.925134898163378e-05
162,Logistic Regression,0.9992840886116028,0.0004366797220427543,2.464107140554006e-08,1.9217362932977267e-05,0.0002599937142804265
163,Logistic Regression,9.751860261530965e-07,8.201363925763872e-07,0.8918031454086304,1.5062283864608617e-07,0.10819490998983383
164,Logistic Regression,9.604041224520188e-07,0.00011779928900068626,0.9965142607688904,0.003248099237680435,0.0001188889509649016
165,Logistic Regression,1.754704470613433e-07,7.12267421931756e-07,0.9030185341835022,4.6994770741548564e-08,0.09698059409856796
166,Logistic Regression,0.00018742312386166304,7.278783596120775e-05,0.9645306468009949,0.001620004652068019,0.033589139580726624
167,Logistic Regression,0.0009949670638889074,0.9034719467163086,0.06568559259176254,0.018623940646648407,0.011223497800529003
168,Logistic Regression,0.00021747978462371975,0.0013595273485407233,0.9830603003501892,0.0006363459979183972,0.014726342633366585
169,Logistic Regression,5.028295504416747e-07,0.00012518346193246543,0.9679705500602722,0.0318915992975235,1.2252191481820773e-05
170,Logistic Regression,1.3856584928362281e-06,0.0012841157149523497,0.4746478199958801,0.5240636467933655,3.0182229693309637e-06
171,Logistic Regression,6.751768978574546e-06,3.670171645353548e-05,0.8722291588783264,1.7935481082531624e-05,0.12770947813987732
172,Logistic Regression,3.7096508549439022e-06,6.170334381749853e-05,0.9959750771522522,0.0004402278864290565,0.003519244259223342
173,Logistic Regression,7.332477252930403e-05,0.000665734987705946,0.005116966553032398,0.9941243529319763,1.9640128812170587e-05
174,Logistic Regression,5.417621287051588e-05,0.0006965614156797528,0.02244843728840351,0.9767812490463257,1.9539535060175695e-05
175,Logistic Regression,3.941212298741448e-07,0.0002656028082128614,0.8918744325637817,0.10785610973834991,3.4204917938041035e-06
176,Logistic Regression,4.653043106372934e-06,0.00022742767760064453,0.9976512789726257,0.0019386387430131435,0.0001780523161869496
177,Logistic Regression,0.0017031683819368482,0.08549468219280243,0.20080895721912384,0.7049369215965271,0.0070562902837991714
178,Logistic Regression,0.0016729976050555706,0.27527377009391785,0.6270670294761658,0.06701630353927612,0.02896982431411743
179,Logistic Regression,0.001367346616461873,0.051339291036129,0.9196445941925049,0.01583850383758545,0.011810237541794777
180,Logistic Regression,0.011017948389053345,0.13469137251377106,0.4116729497909546,0.37201157212257385,0.07060626149177551
181,Logistic Regression,7.156316860346124e-05,0.0055257584899663925,0.1652536690235138,0.8290586471557617,9.028461499838158e-05
182,Logistic Regression,0.999039351940155,0.0004734426911454648,5.676171781487938e-07,4.86236676806584e-05,0.0004380473110359162
183,Logistic Regression,0.999504566192627,0.0002850594464689493,6.320083567601387e-09,0.0001089960933313705,0.0001014152803691104
184,Logistic Regression,1.4544136774929939e-06,1.983010588446632e-05,0.9994896650314331,3.77174474124331e-05,0.00045119962305761874
185,Logistic Regression,3.1181498343357816e-06,5.573770636146946e-07,0.014048627577722073,8.066918799620737e-10,0.9859477281570435
186,Logistic Regression,0.0003775303193833679,0.0037700035609304905,0.02111867628991604,0.9746730327606201,6.078836668166332e-05
187,Logistic Regression,8.645910565974191e-05,0.006233928259462118,0.33870941400527954,0.654930830001831,3.9374001062242314e-05
188,Logistic Regression,0.0009409688063897192,0.018134793266654015,0.9104719758033752,0.024337751790881157,0.046114493161439896
189,Logistic Regression,6.015137188342123e-08,8.686191904416773e-06,0.9999029636383057,7.625381113030016e-05,1.2056306331942324e-05
190,Logistic Regression,3.6614789422628746e-08,7.633474888280034e-05,0.997071385383606,0.0028481234330683947,4.039829491375713e-06
191,Logistic Regression,2.7648971467897354e-07,3.9034017390804365e-05,0.9457695484161377,0.05418884754180908,2.282727109559346e-06
192,Logistic Regression,2.3887752831797116e-05,0.006006529089063406,0.6105795502662659,0.38278090953826904,0.0006091879913583398
193,Logistic Regression,0.0007733546663075686,0.0029880451038479805,0.04260663315653801,0.9534173011779785,0.0002146754413843155
194,Logistic Regression,0.1970706731081009,0.7784243822097778,0.0003152675344608724,0.002097516553476453,0.022092195227742195
195,Logistic Regression,5.502428166437312e-07,2.88990690933133e-06,0.9984853863716125,0.0013425784418359399,0.00016867487283889204
196,Logistic Regression,3.7781060200359207e-06,1.8156955775339156e-05,0.9968628883361816,0.0010481256758794188,0.002067052060738206
0,Random Forest,0.019053985678164093,0.0720601766027225,0.6181703447224854,0.23450478627651952,0.056210706720108534
1,Random Forest,0.048398464136372006,0.25819223794717766,0.15448272475322616,0.5140954528785493,0.0248311202846749
2,Random Forest,0.7409635718795509,0.07382604579030158,0.035360159409212416,0.03138796300299006,0.11846225991794454
3,Random Forest,0.36731251184251185,0.07554817052692524,0.10559711270281022,0.03329088362854831,0.41825132129920445
4,Random Forest,0.9551578619126867,0.022760124252973194,0.0030739911658389913,0.006523484983963471,0.012484537684537684
5,Random Forest,0.03704280477783175,0.10811280159353434,0.10715712433137002,0.7282803576561415,0.019406911641122092
6,Random Forest,0.02124464585697046,0.1993447896274601,0.2345062959006113,0.520699266496135,0.024205002118823097
7,Random Forest,0.08327501910515651,0.17836185769339208,0.0683519625251595,0.6343587705924308,0.03565239008386121
8,Random Forest,0.011134373999137602,0.020006795822766824,0.7265706314394247,0.014037517100954612,0.22825068163771653
9,Random Forest,0.8528852070701582,0.05710893898464735,0.015017635468727837,0.0312254644334453,0.04376275404302148
10,Random Forest,0.024410029334781116,0.09570871070416845,0.6428110841050422,0.060560901209896975,0.17650927464611127
11,Random Forest,0.8881219890370793,0.055351201876663654,0.016304423249748283,0.025602964646034943,0.014619421190473821
12,Random Forest,0.026950043832235104,0.13593471062660045,0.45388631878161007,0.3386033039092475,0.04462562285030693
13,Random Forest,0.010915424091827051,0.08635295085617606,0.34492993476692557,0.5435298707441831,0.014271819540888166
14,Random Forest,0.0034222384448849646,0.04238837140339113,0.19727732151611296,0.7501975006193986,0.006714568016212185
15,Random Forest,0.06597180378825324,0.1556332587765486,0.2285279037228878,0.4841701693626869,0.0656968643496235
16,Random Forest,0.009197966067722167,0.0357452042504269,0.8803344971848884,0.05376706759801083,0.02095526489895161
17,Random Forest,0.038527738551729016,0.31753388495076623,0.18551933410816218,0.42287708257125495,0.03554195981808784
18,Random Forest,0.006575240354085129,0.012272627511324677,0.4929429340676637,0.010386669991069726,0.47782252807585657
19,Random Forest,0.018443920661111154,0.06534866213229537,0.5566301520811647,0.3266130819868041,0.03296418313862459
20,Random Forest,0.005652595876194463,0.041548134214094645,0.773562299116499,0.16900693890011195,0.010230031893100771
21,Random Forest,0.016068342592827328,0.027661822709988605,0.3827615888246433,0.01655202337792163,0.5569562224946191
22,Random Forest,0.007973142470587896,0.024856264460812856,0.8431260634750454,0.03705847389162629,0.08698605570192772
23,Random Forest,0.013858692553347178,0.049931867246670744,0.6379070552079097,0.2638681148708163,0.03443427012125637
24,Random Forest,0.09346283374062478,0.49565741910309824,0.07499012834953381,0.30251519796759113,0.03337442083915214
25,Random Forest,0.029521880778517886,0.1114195780631526,0.46840842593279924,0.1347780325391554,0.2558720826863749
26,Random Forest,0.013603544811809016,0.06958877856622579,0.21914281064501306,0.6881233912700353,0.009541474706916355
27,Random Forest,0.029453684226546588,0.13028625367999266,0.295754537460654,0.4791634891591777,0.06534203547362956
28,Random Forest,0.03447560999982501,0.09251009904577263,0.2786285869862334,0.5505268889131619,0.04385881505500707
29,Random Forest,0.8220075167926137,0.058889376477820464,0.03559318861090004,0.028634020415291325,0.05487589770337446
30,Random Forest,0.012454439923631629,0.05792316367616771,0.17121635967524163,0.746424304635568,0.011981732089390736
31,Random Forest,0.9211241341941219,0.03632215326830775,0.008738924398303571,0.023772694122172887,0.010042094017094015
32,Random Forest,0.035586391955604,0.10441851702413561,0.27361727790017915,0.5426696990198258,0.0437081141002554
33,Random Forest,0.03334186827207157,0.2707947932870348,0.38969421942043553,0.27148627032060657,0.03468284869985177
34,Random Forest,0.9639881144131318,0.01925616817830144,0.003844782410571885,0.005410478047537705,0.00750045695045695
35,Random Forest,0.8951644741880191,0.04437086928600678,0.016906553411544765,0.017754246871918768,0.025803856242510664
36,Random Forest,0.011296401393566344,0.03608524346120944,0.8514367294289137,0.05821746245062974,0.04296416326568089
37,Random Forest,0.7203387281792403,0.04360165298735879,0.034277676615632614,0.022057240291777643,0.17972470192599
38,Random Forest,0.042512050521348585,0.15861482155291368,0.3157403941592878,0.4302821167331272,0.05285061703332271
